stockCode,stockName,changeReason,changeDate
000333,美的集团,首次公开发行,2013-09-12 00:00:00
000338,潍柴动力,新上市,2007-04-30 00:00:00
000400,许继电气,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000400,G许继,简称变更,2005-11-17 00:00:00
000400,许继电气,上市,1997-04-18 00:00:00
000401,金隅冀东,简称变更,2025-09-04 00:00:00
000401,冀东水泥,简称变更,2006-10-09 00:00:00
000401,G冀东,简称变更,2006-05-24 00:00:00
000401,冀东水泥,新上市,1996-06-14 00:00:00
000402,金融街,简称变更,2006-10-09 00:00:00
000402,G金融街,简称变更,2006-04-05 00:00:00
000402,金融街,简称变更,2000-08-08 00:00:00
000402,重庆华亚,公司更名,1996-11-18 00:00:00
000402,华亚纸业,上市,1996-06-26 00:00:00
000403,派林生物,变更证券简称,2021-04-02 00:00:00
000403,双林生物,变更公司证券简称,2019-11-19 00:00:00
000403,振兴生化,撤销其他风险警示,2018-11-22 00:00:00
000403,ST生化,撤销退市风险警示及实施其他风险警示,2014-11-07 00:00:00
000403,*ST生化,简称变更,2013-02-08 00:00:00
000403,S*ST生化,未完成股改公司冠以“S”标记,2006-10-09 00:00:00
000403,*ST生化,实施退市风险警示,2006-05-09 00:00:00
000403,三九生化,简称变更,2000-03-31 00:00:00
000403,宜春工程,上市,1996-06-28 00:00:00
000404,长虹华意,变更公司名称与证券简称,2018-07-13 00:00:00
000404,华意压缩,股权分置,2006-12-20 00:00:00
000404,S华意,简称变更,2006-10-09 00:00:00
000404,华意压缩,上市,1996-06-19 00:00:00
000405,ST鑫光,实施其他风险警示,2002-04-17 00:00:00
000405,有色鑫光,公司更名,1996-11-18 00:00:00
000405,珠海鑫光,上市,1996-06-20 00:00:00
000406,石油大明,上市,1996-06-28 00:00:00
000407,胜利股份,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000407,G胜利,简称变更,2006-07-11 00:00:00
000407,胜利股份,上市,1996-07-03 00:00:00
000408,藏格矿业,简称变更,2021-12-08 00:00:00
000408,藏格控股,撤销退市风险警示,2021-05-12 00:00:00
000408,*ST藏格,实施退市风险警示,2020-05-06 00:00:00
000408,藏格控股,变更公司名称,2017-06-27 00:00:00
000408,金谷源,撤销退市风险警示,2017-05-23 00:00:00
000408,*ST金源,实施退市风险警示,2016-04-28 00:00:00
000408,金谷源,撤销其他风险警示,2012-11-28 00:00:00
000408,ST金谷源,撤销公司股票交易退市风险警示,2011-05-26 00:00:00
000408,*ST金谷,简称变更,2011-01-18 00:00:00
000408,*ST玉源,实施退市风险警示,2010-04-28 00:00:00
000408,ST玉源,撤销退市风险警示及实施其他风险警示,2007-10-31 00:00:00
000408,*ST玉源,简称变更,2006-10-09 00:00:00
000408,G*ST玉源,完成股改，简称前加'G'用于区别其他未完成股改的公司,2006-07-03 00:00:00
000408,*ST玉源,实施退市风险警示,2006-05-09 00:00:00
000408,玉源控股,公司更名,2005-10-26 00:00:00
000408,河北华玉,上市,1996-06-28 00:00:00
000409,云鼎科技,简称变更,2021-05-20 00:00:00
000409,山东地矿,撤销其他风险警示,2021-04-12 00:00:00
000409,ST地矿,撤销退市风险警示及实施其他风险警示,2019-09-26 00:00:00
000409,*ST地矿,实施退市风险警示,2018-06-25 00:00:00
000409,山东地矿,公司更名,2013-12-25 00:00:00
000409,泰复实业,撤销其他特别处理,2013-04-03 00:00:00
000409,ST泰复,撤销退市风险警示及实施其他风险警示,2012-05-23 00:00:00
000409,*ST泰复,实施退市风险警示,2011-05-03 00:00:00
000409,ST泰复,简称变更,2010-01-07 00:00:00
000409,ST泰格,撤销退市风险警示及实施其他风险警示,2009-04-21 00:00:00
000409,*ST泰格,实施退市风险警示,2008-04-28 00:00:00
000409,ST泰格,简称变更,2006-10-12 00:00:00
000409,ST四通,简称变更,2006-10-09 00:00:00
000409,GST四通,简称变更,2006-09-26 00:00:00
000409,ST四通,撤销退市风险警示及实施其他风险警示,2006-06-09 00:00:00
000409,*ST四通,实施退市风险警示,2003-05-12 00:00:00
000409,ST四通,实施其他风险警示,2003-04-01 00:00:00
000409,四通高科,公司更名,1998-09-30 00:00:00
000409,华立高科,上市,1996-06-27 00:00:00
000410,沈阳机床,撤销退市风险警示,2023-05-23 00:00:00
000410,*ST沈机,实施退市风险警示,2022-04-19 00:00:00
000410,ST沈机,撤销退市风险警示及实施其他风险警示,2021-06-24 00:00:00
000410,*ST沈机,实施退市风险警示,2019-08-20 00:00:00
000410,沈阳机床,撤销退市风险警示,2018-03-01 00:00:00
000410,*ST沈机,实施退市风险警示,2017-05-03 00:00:00
000410,沈阳机床,简称变更,2006-10-09 00:00:00
000410,G沈机,简称变更,2006-03-01 00:00:00
000410,沈阳机床,新上市,1996-07-18 00:00:00
000411,英特集团,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000411,G英特,简称变更,2006-09-12 00:00:00
000411,英特集团,撤销股票交易其他特别处理,2005-05-13 00:00:00
000411,ST英特,简称变更,2002-07-23 00:00:00
000411,ST凯地,恢复上市,2002-06-25 00:00:00
000411,PT凯地,暂停上市,2001-04-27 00:00:00
000411,PT凯地,暂停上市,2001-04-23 00:00:00
000411,ST凯地,实施其他风险警示,2000-04-07 00:00:00
000411,凯地丝绸,上市,1996-07-16 00:00:00
000412,ST五环,实施其他风险警示,2002-04-30 00:00:00
000412,北方五环,上市,1996-07-15 00:00:00
000413,ST旭电,实施其他风险警示,2024-07-09 00:00:00
000413,东旭光电,简称变更,2014-01-03 00:00:00
000413,宝石A,撤销退市风险警示,2008-04-23 00:00:00
000413,*ST宝石A,实施退市风险警示,2007-04-11 00:00:00
000413,宝石A,简称变更,2006-10-09 00:00:00
000413,G宝石,简称变更,2006-03-29 00:00:00
000413,宝石A,撤销其他风险警示,2000-04-27 00:00:00
000413,ST宝石A,实施其他风险警示,1998-05-04 00:00:00
000413,宝石A,新上市,1996-09-25 00:00:00
000415,渤海租赁,变更公司名称,2018-11-14 00:00:00
000415,渤海金控,变更公司名称,2016-02-23 00:00:00
000415,渤海租赁,撤销股票交易其他特别处理,2011-10-26 00:00:00
000415,ST汇通,撤销退市风险警示及实施其他风险警示,2011-04-08 00:00:00
000415,*ST汇通,实施退市风险警示,2010-03-16 00:00:00
000415,汇通集团,公司变更名称,2007-07-11 00:00:00
000415,汇通水利,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000415,G汇通,简称变更,2006-06-27 00:00:00
000415,汇通水利,上市,1996-07-16 00:00:00
000416,*ST民控,实施退市风险警示,2023-04-27 00:00:00
000416,民生控股,公司更名,2014-04-14 00:00:00
000416,民生投资,公司更名,2008-12-30 00:00:00
000416,华馨实业,变更公司名称,2008-01-16 00:00:00
000416,健特生物,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000416,G健特,简称变更,2006-08-09 00:00:00
000416,健特生物,取消其他特别处理,2002-02-07 00:00:00
000416,ST青健,简称变更,2001-10-22 00:00:00
000416,ST国货,实施其他风险警示,2001-04-30 00:00:00
000416,青岛国货,上市,1996-07-19 00:00:00
000417,合百集团,简称变更,2024-08-06 00:00:00
000417,合肥百货,简称变更,2006-10-09 00:00:00
000417,G合百大,简称变更,2006-02-28 00:00:00
000417,合肥百货,新上市,1996-08-12 00:00:00
000418,小天鹅A,简称变更,2006-10-09 00:00:00
000418,G小天鹅,简称变更,2006-08-07 00:00:00
000418,小天鹅A,撤销退市风险警示,2004-05-12 00:00:00
000418,*ST天鹅A,实施退市风险警示,2003-05-12 00:00:00
000418,ST天鹅A,实施其他风险警示,2003-04-30 00:00:00
000418,小天鹅A,新上市,1997-03-28 00:00:00
000419,通程控股,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000419,G通程,简称变更,2006-06-21 00:00:00
000419,通程控股,公司更名,1998-07-13 00:00:00
000419,通程东百,上市,1996-08-16 00:00:00
000420,吉林化纤,撤销退市风险警示,2013-04-26 00:00:00
000420,*ST吉纤,实施退市风险警示,2012-02-28 00:00:00
000420,吉林化纤,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000420,G吉纤,简称变更,2006-04-06 00:00:00
000420,吉林化纤,上市,1996-08-02 00:00:00
000421,南京公用,公司更名,2016-06-21 00:00:00
000421,南京中北,股权分置,2007-01-09 00:00:00
000421,S中北,简称变更,2006-10-09 00:00:00
000421,南京中北,上市,1996-08-06 00:00:00
000422,湖北宜化,撤销其他风险警示,2021-06-11 00:00:00
000422,ST宜化,撤销退市风险警示及实施其他风险警示,2019-04-26 00:00:00
000422,*ST宜化,实施退市风险警示,2018-04-24 00:00:00
000422,湖北宜化,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000422,G宜化,简称变更,2006-04-20 00:00:00
000422,湖北宜化,上市,1996-08-15 00:00:00
000423,东阿阿胶,已完成股改公司恢复股改前简称,2007-06-01 00:00:00
000423,S阿胶,简称变更,2006-10-09 00:00:00
000423,东阿阿胶,上市,1996-07-29 00:00:00
000425,徐工机械,公司更名,2009-09-08 00:00:00
000425,徐工科技,股权分置,2006-12-28 00:00:00
000425,S徐工,简称变更,2006-10-09 00:00:00
000425,徐工科技,公司更名,2000-06-08 00:00:00
000425,徐工股份,上市,1996-08-28 00:00:00
000426,兴业银锡,简称变更,2023-06-12 00:00:00
000426,兴业矿业,公司更名,2011-12-22 00:00:00
000426,富龙热电,公司更名,2007-11-20 00:00:00
000426,大地基础,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000426,G大地,简称变更,2006-04-07 00:00:00
000426,大地基础,公司更名,2004-02-12 00:00:00
000426,富龙热力,上市,1996-08-28 00:00:00
000428,华天酒店,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000428,G华天,简称变更,2006-03-13 00:00:00
000428,华天酒店,上市,1996-08-08 00:00:00
000429,粤高速A,简称变更,2006-10-09 00:00:00
000429,G粤高速,简称变更,2006-02-17 00:00:00
000429,粤高速A,新上市,1998-02-20 00:00:00
000430,*ST张股,实施退市风险警示,2025-11-05 00:00:00
000430,ST张家界,实施其他风险警示,2025-04-17 00:00:00
000430,张家界,撤销其他风险警示,2012-04-25 00:00:00
000430,ST张家界,撤销退市风险警示及实施其他风险警示,2011-04-13 00:00:00
000430,*ST张股,实施退市风险警示,2010-02-08 00:00:00
000430,ST张家界,简称变更,2009-06-08 00:00:00
000430,SST张股,撤销退市风险警示及实施其他风险警示,2008-05-22 00:00:00
000430,S*ST张股,实施退市风险警示,2007-03-12 00:00:00
000430,S张家界,简称变更,2006-10-09 00:00:00
000430,张家界,撤销其他风险警示,2002-03-07 00:00:00
000430,ST张家界,实施其他风险警示,2001-04-27 00:00:00
000430,张家界,新上市,1996-08-29 00:00:00
000488,ST晨鸣,实施其他风险警示,2025-02-21 00:00:00
000488,晨鸣纸业,简称变更,2006-10-09 00:00:00
000488,G晨鸣,简称变更,2006-03-29 00:00:00
000488,晨鸣纸业,新上市,2000-11-20 00:00:00
000498,山东路桥,撤销退市风险警示与其他风险警示,2013-05-06 00:00:00
000498,*ST路桥,简称变更,2013-02-08 00:00:00
000498,*ST丹化,被实行退市风险警示,2007-04-20 00:00:00
000498,丹东化纤,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000498,G丹化,简称变更,2006-04-18 00:00:00
000498,丹东化纤,撤销退市风险警示,2004-03-23 00:00:00
000498,*ST丹化,实施退市风险警示,2003-05-12 00:00:00
000498,ST丹化,实施其他风险警示,2003-04-16 00:00:00
000498,丹东化纤,上市,1997-06-09 00:00:00
000501,武商集团,简称变更,2022-04-26 00:00:00
000501,鄂武商A,简称变更,2006-10-09 00:00:00
000501,G武商A,简称变更,2006-04-03 00:00:00
000501,鄂武商A,新上市,1992-11-20 00:00:00
000502,绿景退,进入退市整理期,2022-06-06 00:00:00
000502,*ST绿景,实施退市风险警示,2021-05-06 00:00:00
000502,绿景控股,公司更名,2011-08-03 00:00:00
000502,绿景地产,股权分置,2007-01-10 00:00:00
000502,S绿景,简称变更,2006-10-09 00:00:00
000502,绿景地产,公司更名,2006-05-22 00:00:00
000502,恒大地产,公司更名,2003-01-08 00:00:00
000502,琼能源,撤销其他风险警示,2001-03-23 00:00:00
000502,ST琼能源,实行特别处理,1999-05-04 00:00:00
000502,琼能源,新上市,1992-11-23 00:00:00
000503,国新健康,变更公司名称,2018-05-25 00:00:00
000503,海虹控股,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000503,G海虹,简称变更,2006-05-16 00:00:00
000503,海虹控股,撤销特别处理,2000-03-21 00:00:00
000503,ST海虹,实施其他风险警示,1998-06-15 00:00:00
000503,海虹控股,简称变更,1997-07-05 00:00:00
000503,海虹控股,公司更名,1997-05-06 00:00:00
000503,琼海虹,简称变更,1994-11-01 00:00:00
000503,琼化纤,新上市,1992-11-30 00:00:00
000504,*ST生物,实施退市风险警示,2025-04-30 00:00:00
000504,南华生物,撤销其他风险警示,2021-04-28 00:00:00
000504,ST生物,撤销退市风险警示及实施其他风险警示,2020-06-12 00:00:00
000504,*ST生物,实施退市风险警示,2019-05-06 00:00:00
000504,南华生物,撤销退市风险警示,2017-05-12 00:00:00
000504,*ST生物,实施退市风险警示,2016-04-26 00:00:00
000504,南华生物,撤销退市风险警示,2015-03-31 00:00:00
000504,*ST传媒,实施退市风险警示,2013-10-29 00:00:00
000504,ST传媒,撤销退市风险警示及实施其他风险警示,2011-05-17 00:00:00
000504,*ST传媒,实施退市风险警示,2010-04-23 00:00:00
000504,赛迪传媒,简称变更,2007-01-15 00:00:00
000504,S赛迪,简称变更,2006-10-09 00:00:00
000504,赛迪传媒,撤销其他风险警示,2001-03-09 00:00:00
000504,ST港澳,实施其他风险警示,2000-04-19 00:00:00
000504,港澳实业,简称变更,1997-03-07 00:00:00
000504,琼港澳,新上市,1992-12-08 00:00:00
000505,京粮控股,变更公司名称,2018-03-13 00:00:00
000505,珠江控股,撤销退市风险警示,2017-05-19 00:00:00
000505,*ST珠江,实施退市风险警示,2016-04-26 00:00:00
000505,珠江控股,撤消退市风险警示,2014-04-16 00:00:00
000505,*ST珠江,实施退市风险警示,2013-03-29 00:00:00
000505,ST珠江,撤销退市风险警示及实施其他风险警示,2010-06-03 00:00:00
000505,*ST珠江,实施退市风险警示,2009-04-29 00:00:00
000505,珠江控股,撤销退市风险警示及其他特别处理,2007-06-06 00:00:00
000505,*ST珠江,简称变更,2006-10-09 00:00:00
000505,G*ST珠江,简称变更,2006-08-17 00:00:00
000505,*ST珠江,实施退市风险警示,2006-04-26 00:00:00
000505,ST珠江,撤销退市风险警示及实施其他风险警示,2004-04-30 00:00:00
000505,*ST珠江,实施退市风险警示,2003-05-12 00:00:00
000505,ST珠江,实施其他风险警示,2003-04-29 00:00:00
000505,珠江控股,公司更名,2000-02-28 00:00:00
000505,琼珠江A,新上市,1992-12-21 00:00:00
000506,招金黄金,简称变更,2025-07-23 00:00:00
000506,中润资源,撤销退市风险警示,2025-06-05 00:00:00
000506,*ST中润,实施退市风险警示,2024-05-06 00:00:00
000506,中润资源,简称变更,2012-01-19 00:00:00
000506,中润投资,撤销其他风险警示,2010-04-02 00:00:00
000506,ST中润,撤销退市风险警示及实施其他风险警示,2009-06-05 00:00:00
000506,*ST东泰,简称变更,2008-12-29 00:00:00
000506,S*ST东泰,简称变更,2006-10-09 00:00:00
000506,*ST东泰,实施退市风险警示,2006-05-09 00:00:00
000506,东泰控股,撤销其他风险警示,2001-02-13 00:00:00
000506,ST东控,简称变更,2000-02-22 00:00:00
000506,ST峨眉,实施其他风险警示,1998-04-30 00:00:00
000506,峨眉集团,简称变更,1998-04-13 00:00:00
000506,川盐化A,新上市,1993-03-12 00:00:00
000507,珠海港,简称变更,2010-09-16 00:00:00
000507,粤富华,简称变更,2006-12-26 00:00:00
000507,S粤富华,简称变更,2006-10-09 00:00:00
000507,粤富华,撤销其他风险警示,2000-04-26 00:00:00
000507,ST粤富华,实施其他特别处理,1999-04-22 00:00:00
000507,粤富华,新上市,1993-03-26 00:00:00
000509,华塑控股,撤销退市风险警示,2022-07-01 00:00:00
000509,*ST华塑,实施退市风险警示,2020-04-01 00:00:00
000509,华塑控股,撤销退市风险警示,2014-05-19 00:00:00
000509,*ST华塑,简称变更,2014-01-09 00:00:00
000509,S*ST华塑,实行退市风险警示,2013-05-02 00:00:00
000509,SST华塑,撤销退市风险警示及实施其他风险警示,2011-10-26 00:00:00
000509,S*ST华塑,实行退市风险警示,2010-03-23 00:00:00
000509,SST华塑,撤销退市风险警示及实施其他风险警示,2008-03-10 00:00:00
000509,S*ST华塑,未完成股改公司冠以“S”标记,2006-10-09 00:00:00
000509,*ST华塑,实施退市风险警示,2006-03-21 00:00:00
000509,同人华塑,公司更名,2004-04-21 00:00:00
000509,天歌科技,简称变更,1999-12-29 00:00:00
000509,天歌集团,简称变更,1996-12-02 00:00:00
000509,川天歌A,新上市,1993-05-07 00:00:00
000510,新金路,简称变更,2019-07-05 00:00:00
000510,金路集团,撤销股票交易退市风险警示,2016-04-29 00:00:00
000510,*ST金路,实施退市风险警示,2015-04-13 00:00:00
000510,金路集团,已完成股改公司恢复股改前简称,2006-10-09 00:00:00
000510,G金路,简称变更,2006-07-11 00:00:00
000510,金路集团,简称变更,1997-03-01 00:00:00
